Direction,Year,Country,Religion,Count,Percent,Region,level,countrycode
Outgoing,1995,Sri Lanka,Buddhist,170000,18.2,Asia-Pacific,1,144
Outgoing,1995,Sri Lanka,Christian,120000,12.7,Asia-Pacific,1,144
Outgoing,1995,Sri Lanka,Hindu,250000,26.2,Asia-Pacific,1,144
Outgoing,1995,Sri Lanka,Jew,10000,0,Asia-Pacific,1,144
Outgoing,1995,Sri Lanka,Muslim,330000,35.4,Asia-Pacific,1,144
Outgoing,1995,Sri Lanka,Other,30000,3.6,Asia-Pacific,1,144
Outgoing,1995,Sri Lanka,Unaffiliated,40000,4,Asia-Pacific,1,144
Outgoing,1995,Chad,All,260000,100,Sub-Saharan Africa,1,148
Outgoing,1995,Chad,Buddhist,10000,0,Sub-Saharan Africa,1,148
Outgoing,1995,Chad,Christian,110000,45,Sub-Saharan Africa,1,148
Outgoing,1995,Chad,Hindu,10000,0,Sub-Saharan Africa,1,148
Outgoing,1995,Chad,Jew,10000,0,Sub-Saharan Africa,1,148
Outgoing,1995,Chad,Muslim,130000,51.1,Sub-Saharan Africa,1,148
Outgoing,1995,Chad,Other,10000,2.6,Sub-Saharan Africa,1,148
Outgoing,1995,Chad,Unaffiliated,10000,1.4,Sub-Saharan Africa,1,148
Outgoing,1995,Chile,All,520000,100,Latin America-Caribbean,1,152
Outgoing,1995,Chile,Buddhist,10000,1.2,Latin America-Caribbean,1,152
Outgoing,1995,Chile,Christian,410000,77.6,Latin America-Caribbean,1,152
Outgoing,1995,Chile,Hindu,10000,0.1,Latin America-Caribbean,1,152
Outgoing,1995,Chile,Jew,10000,1.9,Latin America-Caribbean,1,152
Outgoing,1995,Chile,Muslim,10000,0.1,Latin America-Caribbean,1,152
Outgoing,1995,Chile,Other,10000,2.4,Latin America-Caribbean,1,152
Outgoing,1995,Chile,Unaffiliated,90000,16.7,Latin America-Caribbean,1,152
Outgoing,1995,China,All,5520000,100,Asia-Pacific,1,156
Outgoing,1995,China,Buddhist,1060000,19.3,Asia-Pacific,1,156
Outgoing,1995,China,Christian,830000,15.1,Asia-Pacific,1,156
Outgoing,1995,China,Hindu,30000,0.5,Asia-Pacific,1,156
Outgoing,1995,China,Jew,10000,0.1,Asia-Pacific,1,156
Outgoing,1995,China,Muslim,30000,0.5,Asia-Pacific,1,156
Outgoing,1995,China,Other,110000,2,Asia-Pacific,1,156
Outgoing,1995,China,Unaffiliated,3450000,62.5,Asia-Pacific,1,156
Outgoing,1995,Colombia,All,1260000,100,Latin America-Caribbean,1,170
Outgoing,1995,Colombia,Buddhist,10000,0,Latin America-Caribbean,1,170
Outgoing,1995,Colombia,Christian,1130000,89.3,Latin America-Caribbean,1,170
Outgoing,1995,Colombia,Hindu,10000,0.1,Latin America-Caribbean,1,170
Outgoing,1995,Colombia,Jew,10000,1,Latin America-Caribbean,1,170
Outgoing,1995,Colombia,Muslim,10000,0.1,Latin America-Caribbean,1,170
Outgoing,1995,Colombia,Other,20000,1.7,Latin America-Caribbean,1,170
Outgoing,1995,Colombia,Unaffiliated,100000,7.8,Latin America-Caribbean,1,170
Outgoing,1995,Comoros,All,60000,100,Sub-Saharan Africa,1,174
Outgoing,1995,Comoros,Buddhist,10000,0,Sub-Saharan Africa,1,174
Outgoing,1995,Comoros,Christian,10000,20.2,Sub-Saharan Africa,1,174
Outgoing,1995,Comoros,Hindu,10000,0,Sub-Saharan Africa,1,174
Outgoing,1995,Comoros,Jew,10000,0,Sub-Saharan Africa,1,174
Outgoing,1995,Comoros,Muslim,40000,74,Sub-Saharan Africa,1,174
Outgoing,1995,Comoros,Other,10000,1.8,Sub-Saharan Africa,1,174
Outgoing,1995,Comoros,Unaffiliated,10000,4,Sub-Saharan Africa,1,174
Outgoing,1995,Mayotte,All,10000,100,Sub-Saharan Africa,1,175
Outgoing,1995,Mayotte,Buddhist,10000,0,Sub-Saharan Africa,1,175
Outgoing,1995,Mayotte,Christian,10000,37.2,Sub-Saharan Africa,1,175
Outgoing,1995,Mayotte,Hindu,10000,0,Sub-Saharan Africa,1,175
Outgoing,1995,Mayotte,Jew,10000,0,Sub-Saharan Africa,1,175
Outgoing,1995,Mayotte,Muslim,10000,56.4,Sub-Saharan Africa,1,175
Outgoing,1995,Mayotte,Other,10000,4.1,Sub-Saharan Africa,1,175
Outgoing,1995,Mayotte,Unaffiliated,10000,2.3,Sub-Saharan Africa,1,175
Outgoing,1995,Republic of the Congo,All,120000,100,Sub-Saharan Africa,1,178
Outgoing,1995,Republic of the Congo,Buddhist,10000,0,Sub-Saharan Africa,1,178
Outgoing,1995,Republic of the Congo,Christian,90000,72.4,Sub-Saharan Africa,1,178
Outgoing,1995,Republic of the Congo,Hindu,10000,0,Sub-Saharan Africa,1,178
Outgoing,1995,Republic of the Congo,Jew,10000,0.3,Sub-Saharan Africa,1,178
Outgoing,1995,Republic of the Congo,Muslim,10000,9.9,Sub-Saharan Africa,1,178
Outgoing,1995,Republic of the Congo,Other,10000,4,Sub-Saharan Africa,1,178
Outgoing,1995,Republic of the Congo,Unaffiliated,20000,13.3,Sub-Saharan Africa,1,178
Outgoing,1995,Democratic Republic of the Congo,All,600000,100,Sub-Saharan Africa,1,180
Outgoing,1995,Democratic Republic of the Congo,Buddhist,10000,0,Sub-Saharan Africa,1,180
Outgoing,1995,Democratic Republic of the Congo,Christian,530000,88.3,Sub-Saharan Africa,1,180
Outgoing,1995,Democratic Republic of the Congo,Hindu,10000,0.1,Sub-Saharan Africa,1,180
Outgoing,1995,Democratic Republic of the Congo,Jew,10000,0,Sub-Saharan Africa,1,180
Outgoing,1995,Democratic Republic of the Congo,Muslim,50000,8,Sub-Saharan Africa,1,180
Outgoing,1995,Democratic Republic of the Congo,Other,10000,1.3,Sub-Saharan Africa,1,180
Outgoing,1995,Democratic Republic of the Congo,Unaffiliated,10000,2.1,Sub-Saharan Africa,1,180
Outgoing,1995,Cook Islands,All,20000,100,Asia-Pacific,1,184
Outgoing,1995,Cook Islands,Buddhist,10000,1.5,Asia-Pacific,1,184
Outgoing,1995,Cook Islands,Christian,10000,83.3,Asia-Pacific,1,184
Outgoing,1995,Cook Islands,Hindu,10000,1.8,Asia-Pacific,1,184
Outgoing,1995,Cook Islands,Jew,10000,0.3,Asia-Pacific,1,184
Outgoing,1995,Cook Islands,Muslim,10000,1.3,Asia-Pacific,1,184
Outgoing,1995,Cook Islands,Other,10000,0.4,Asia-Pacific,1,184
Outgoing,1995,Cook Islands,Unaffiliated,10000,11.3,Asia-Pacific,1,184
Outgoing,1995,Costa Rica,All,90000,100,Latin America-Caribbean,1,188
Outgoing,1995,Costa Rica,Buddhist,10000,0.2,Latin America-Caribbean,1,188
Outgoing,1995,Costa Rica,Christian,80000,84.8,Latin America-Caribbean,1,188
Outgoing,1995,Costa Rica,Hindu,10000,0.4,Latin America-Caribbean,1,188
Outgoing,1995,Costa Rica,Jew,10000,0.5,Latin America-Caribbean,1,188
Outgoing,1995,Costa Rica,Muslim,10000,0.2,Latin America-Caribbean,1,188
Outgoing,1995,Costa Rica,Other,10000,1.1,Latin America-Caribbean,1,188
Outgoing,1995,Costa Rica,Unaffiliated,10000,12.7,Latin America-Caribbean,1,188
Outgoing,1995,Croatia,All,830000,100,Europe,1,191
Outgoing,1995,Croatia,Buddhist,10000,0,Europe,1,191
Outgoing,1995,Croatia,Christian,680000,82.4,Europe,1,191
Outgoing,1995,Croatia,Hindu,10000,0,Europe,1,191
Outgoing,1995,Croatia,Jew,10000,0.2,Europe,1,191
Outgoing,1995,Croatia,Muslim,10000,1.7,Europe,1,191
Outgoing,1995,Croatia,Other,10000,0.1,Europe,1,191
Outgoing,1995,Croatia,Unaffiliated,130000,15.6,Europe,1,191
Outgoing,1995,Cuba,All,1000000,100,Latin America-Caribbean,1,192
Outgoing,1995,Cuba,Buddhist,10000,0.1,Latin America-Caribbean,1,192
Outgoing,1995,Cuba,Christian,630000,63.7,Latin America-Caribbean,1,192
Outgoing,1995,Cuba,Hindu,10000,0.1,Latin America-Caribbean,1,192
Outgoing,1995,Cuba,Jew,10000,0.1,Latin America-Caribbean,1,192
Outgoing,1995,Cuba,Muslim,10000,0.1,Latin America-Caribbean,1,192
Outgoing,1995,Cuba,Other,10000,0.9,Latin America-Caribbean,1,192
Outgoing,1995,Cuba,Unaffiliated,350000,34.9,Latin America-Caribbean,1,192
Outgoing,1995,Cyprus,All,170000,100,Asia-Pacific,1,196
Outgoing,1995,Cyprus,Buddhist,10000,0.9,Asia-Pacific,1,196
Outgoing,1995,Cyprus,Christian,110000,66.7,Asia-Pacific,1,196
Outgoing,1995,Cyprus,Hindu,10000,0.4,Asia-Pacific,1,196
Outgoing,1995,Cyprus,Jew,10000,0.1,Asia-Pacific,1,196
Outgoing,1995,Cyprus,Muslim,30000,20.4,Asia-Pacific,1,196
Outgoing,1995,Cyprus,Other,10000,1.2,Asia-Pacific,1,196
Outgoing,1995,Cyprus,Unaffiliated,20000,10.2,Asia-Pacific,1,196
Outgoing,1995,Czech Republic,All,630000,100,Europe,1,203
Outgoing,1995,Czech Republic,Buddhist,10000,0.1,Europe,1,203
Outgoing,1995,Czech Republic,Christian,380000,59.4,Europe,1,203
Outgoing,1995,Czech Republic,Hindu,10000,0,Europe,1,203
Outgoing,1995,Czech Republic,Jew,10000,0.3,Europe,1,203
Outgoing,1995,Czech Republic,Muslim,10000,0.1,Europe,1,203
Outgoing,1995,Czech Republic,Other,10000,0.1,Europe,1,203
Outgoing,1995,Czech Republic,Unaffiliated,250000,40,Europe,1,203
Outgoing,1995,Benin,All,320000,100,Sub-Saharan Africa,1,204
Outgoing,1995,Benin,Buddhist,10000,0,Sub-Saharan Africa,1,204
Outgoing,1995,Benin,Christian,160000,51,Sub-Saharan Africa,1,204
Outgoing,1995,Benin,Hindu,10000,0.1,Sub-Saharan Africa,1,204
Outgoing,1995,Benin,Jew,10000,0,Sub-Saharan Africa,1,204
Outgoing,1995,Benin,Muslim,110000,35.3,Sub-Saharan Africa,1,204
Outgoing,1995,Benin,Other,30000,10.4,Sub-Saharan Africa,1,204
Outgoing,1995,Benin,Unaffiliated,10000,3.2,Sub-Saharan Africa,1,204
Outgoing,1995,Denmark,All,220000,100,Europe,1,208
Outgoing,1995,Denmark,Buddhist,10000,0.5,Europe,1,208
Outgoing,1995,Denmark,Christian,120000,56.7,Europe,1,208
Outgoing,1995,Denmark,Hindu,10000,0.4,Europe,1,208
Outgoing,1995,Denmark,Jew,10000,1.7,Europe,1,208
Outgoing,1995,Denmark,Muslim,10000,2.6,Europe,1,208
Outgoing,1995,Denmark,Other,10000,0.6,Europe,1,208
Outgoing,1995,Denmark,Unaffiliated,80000,37.4,Europe,1,208
Outgoing,1995,Dominica,All,50000,100,Latin America-Caribbean,1,212
Outgoing,1995,Dominica,Buddhist,10000,0.7,Latin America-Caribbean,1,212
Outgoing,1995,Dominica,Christian,40000,83.3,Latin America-Caribbean,1,212
Outgoing,1995,Dominica,Hindu,10000,0.3,Latin America-Caribbean,1,212
Outgoing,1995,Dominica,Jew,10000,0.3,Latin America-Caribbean,1,212
Outgoing,1995,Dominica,Muslim,10000,0.3,Latin America-Caribbean,1,212
Outgoing,1995,Dominica,Other,10000,3.2,Latin America-Caribbean,1,212
Outgoing,1995,Dominica,Unaffiliated,10000,11.9,Latin America-Caribbean,1,212
Outgoing,1995,Dominican Republic,All,710000,100,Latin America-Caribbean,1,214
Outgoing,1995,Dominican Republic,Buddhist,10000,0.6,Latin America-Caribbean,1,214
Outgoing,1995,Dominican Republic,Christian,640000,89.9,Latin America-Caribbean,1,214
Outgoing,1995,Dominican Republic,Hindu,10000,0.2,Latin America-Caribbean,1,214
Outgoing,1995,Dominican Republic,Jew,10000,0,Latin America-Caribbean,1,214
Outgoing,1995,Dominican Republic,Muslim,10000,0.2,Latin America-Caribbean,1,214
Outgoing,1995,Dominican Republic,Other,10000,2,Latin America-Caribbean,1,214
Outgoing,1995,Dominican Republic,Unaffiliated,50000,7.2,Latin America-Caribbean,1,214
Outgoing,1995,Ecuador,All,350000,100,Latin America-Caribbean,1,218
Outgoing,1995,Ecuador,Buddhist,10000,0.1,Latin America-Caribbean,1,218
Outgoing,1995,Ecuador,Christian,330000,95.4,Latin America-Caribbean,1,218
Outgoing,1995,Ecuador,Hindu,10000,0,Latin America-Caribbean,1,218
Outgoing,1995,Ecuador,Jew,10000,0.1,Latin America-Caribbean,1,218
Outgoing,1995,Ecuador,Muslim,10000,0.3,Latin America-Caribbean,1,218
Outgoing,1995,Ecuador,Other,10000,0.7,Latin America-Caribbean,1,218
Outgoing,1995,Ecuador,Unaffiliated,10000,3.4,Latin America-Caribbean,1,218
Outgoing,1995,El Salvador,All,1000000,100,Latin America-Caribbean,1,222
Outgoing,1995,El Salvador,Buddhist,10000,0.1,Latin America-Caribbean,1,222
Outgoing,1995,El Salvador,Christian,900000,89.6,Latin America-Caribbean,1,222
Outgoing,1995,El Salvador,Hindu,10000,0,Latin America-Caribbean,1,222
Outgoing,1995,El Salvador,Jew,10000,0.5,Latin America-Caribbean,1,222
Outgoing,1995,El Salvador,Muslim,10000,0.1,Latin America-Caribbean,1,222
Outgoing,1995,El Salvador,Other,10000,1,Latin America-Caribbean,1,222
Outgoing,1995,El Salvador,Unaffiliated,90000,8.7,Latin America-Caribbean,1,222
Outgoing,1995,Equatorial Guinea,All,50000,100,Sub-Saharan Africa,1,226
Outgoing,1995,Equatorial Guinea,Buddhist,10000,0.1,Sub-Saharan Africa,1,226
Outgoing,1995,Equatorial Guinea,Christian,30000,70.9,Sub-Saharan Africa,1,226
Outgoing,1995,Equatorial Guinea,Hindu,10000,1.2,Sub-Saharan Africa,1,226
Outgoing,1995,Equatorial Guinea,Jew,10000,0,Sub-Saharan Africa,1,226
Outgoing,1995,Equatorial Guinea,Muslim,10000,14,Sub-Saharan Africa,1,226
Outgoing,1995,Equatorial Guinea,Other,10000,8,Sub-Saharan Africa,1,226
Outgoing,1995,Equatorial Guinea,Unaffiliated,10000,5.8,Sub-Saharan Africa,1,226
Outgoing,1995,Ethiopia,All,850000,100,Sub-Saharan Africa,1,231
Outgoing,1995,Ethiopia,Buddhist,10000,0,Sub-Saharan Africa,1,231
Outgoing,1995,Ethiopia,Christian,240000,28.7,Sub-Saharan Africa,1,231
Outgoing,1995,Ethiopia,Hindu,10000,0.4,Sub-Saharan Africa,1,231
Outgoing,1995,Ethiopia,Jew,40000,5.2,Sub-Saharan Africa,1,231
Outgoing,1995,Ethiopia,Muslim,540000,63.5,Sub-Saharan Africa,1,231
Outgoing,1995,Ethiopia,Other,10000,1.2,Sub-Saharan Africa,1,231
Outgoing,1995,Ethiopia,Unaffiliated,10000,0.9,Sub-Saharan Africa,1,231
Outgoing,1995,Eritrea,All,390000,100,Sub-Saharan Africa,1,232
Outgoing,1995,Eritrea,Buddhist,10000,0,Sub-Saharan Africa,1,232
Outgoing,1995,Eritrea,Christian,100000,26.2,Sub-Saharan Africa,1,232
Outgoing,1995,Eritrea,Hindu,10000,0,Sub-Saharan Africa,1,232
Outgoing,1995,Eritrea,Jew,10000,0,Sub-Saharan Africa,1,232
Outgoing,1995,Eritrea,Muslim,280000,72.8,Sub-Saharan Africa,1,232
Outgoing,1995,Eritrea,Other,10000,0.1,Sub-Saharan Africa,1,232
Outgoing,1995,Eritrea,Unaffiliated,10000,0.9,Sub-Saharan Africa,1,232
Outgoing,1995,Estonia,All,130000,100,Europe,1,233
Outgoing,1995,Estonia,Buddhist,10000,1.4,Europe,1,233
Outgoing,1995,Estonia,Christian,60000,41.1,Europe,1,233
Outgoing,1995,Estonia,Hindu,10000,1.3,Europe,1,233
Outgoing,1995,Estonia,Jew,10000,2.4,Europe,1,233
Outgoing,1995,Estonia,Muslim,10000,4,Europe,1,233
Outgoing,1995,Estonia,Other,10000,0.9,Europe,1,233
Outgoing,1995,Estonia,Unaffiliated,70000,49,Europe,1,233
Outgoing,1995,Faeroe Islands,All,10000,100,Europe,1,234
Outgoing,1995,Faeroe Islands,Buddhist,10000,0.5,Europe,1,234
Outgoing,1995,Faeroe Islands,Christian,10000,64.9,Europe,1,234
Outgoing,1995,Faeroe Islands,Hindu,10000,0.4,Europe,1,234
Outgoing,1995,Faeroe Islands,Jew,10000,1.4,Europe,1,234
Outgoing,1995,Faeroe Islands,Muslim,10000,7.2,Europe,1,234
Outgoing,1995,Faeroe Islands,Other,10000,0.8,Europe,1,234
Outgoing,1995,Faeroe Islands,Unaffiliated,10000,24.7,Europe,1,234
Outgoing,1995,Falkland Islands,All,10000,100,Latin America-Caribbean,1,238
Outgoing,1995,Falkland Islands,Buddhist,10000,29.4,Latin America-Caribbean,1,238
Outgoing,1995,Falkland Islands,Christian,10000,19.5,Latin America-Caribbean,1,238
Outgoing,1995,Falkland Islands,Hindu,10000,0.9,Latin America-Caribbean,1,238
Outgoing,1995,Falkland Islands,Jew,10000,0.9,Latin America-Caribbean,1,238
Outgoing,1995,Falkland Islands,Muslim,10000,8.1,Latin America-Caribbean,1,238
Outgoing,1995,Falkland Islands,Other,10000,20.6,Latin America-Caribbean,1,238
Outgoing,1995,Falkland Islands,Unaffiliated,10000,20.7,Latin America-Caribbean,1,238
Outgoing,1995,Fiji,All,110000,100,Asia-Pacific,1,242
Outgoing,1995,Fiji,Buddhist,10000,0.6,Asia-Pacific,1,242
Outgoing,1995,Fiji,Christian,80000,68.7,Asia-Pacific,1,242
Outgoing,1995,Fiji,Hindu,20000,19.4,Asia-Pacific,1,242
Outgoing,1995,Fiji,Jew,10000,0.1,Asia-Pacific,1,242
Outgoing,1995,Fiji,Muslim,10000,5.4,Asia-Pacific,1,242
Outgoing,1995,Fiji,Other,10000,0.6,Asia-Pacific,1,242
Outgoing,1995,Fiji,Unaffiliated,10000,5.1,Asia-Pacific,1,242
Outgoing,1995,Finland,All,310000,100,Europe,1,246
Outgoing,1995,Finland,Buddhist,10000,0.1,Europe,1,246
Outgoing,1995,Finland,Christian,130000,43.6,Europe,1,246
Outgoing,1995,Finland,Hindu,10000,0,Europe,1,246
Outgoing,1995,Finland,Jew,10000,0.6,Europe,1,246
Outgoing,1995,Finland,Muslim,10000,2.7,Europe,1,246
Outgoing,1995,Finland,Other,10000,0.3,Europe,1,246
Outgoing,1995,Finland,Unaffiliated,160000,52.7,Europe,1,246
Outgoing,1995,France,All,1440000,100,Europe,1,250
Outgoing,1995,France,Buddhist,10000,0.4,Europe,1,250
Outgoing,1995,France,Christian,910000,63.1,Europe,1,250
Outgoing,1995,France,Hindu,10000,0.4,Europe,1,250
Outgoing,1995,France,Jew,50000,3.4,Europe,1,250
Outgoing,1995,France,Muslim,60000,4.2,Europe,1,250
Outgoing,1995,France,Other,10000,0.5,Europe,1,250
Outgoing,1995,France,Unaffiliated,400000,28,Europe,1,250
Outgoing,1995,French Guiana,All,10000,100,Latin America-Caribbean,1,254
Outgoing,1995,French Guiana,Buddhist,10000,0.9,Latin America-Caribbean,1,254
Outgoing,1995,French Guiana,Christian,10000,79.8,Latin America-Caribbean,1,254
Outgoing,1995,French Guiana,Hindu,10000,0,Latin America-Caribbean,1,254
Outgoing,1995,French Guiana,Jew,10000,0.1,Latin America-Caribbean,1,254
Outgoing,1995,French Guiana,Muslim,10000,0.2,Latin America-Caribbean,1,254
Outgoing,1995,French Guiana,Other,10000,5.6,Latin America-Caribbean,1,254
Outgoing,1995,French Guiana,Unaffiliated,10000,13.4,Latin America-Caribbean,1,254
Outgoing,1995,French Polynesia,All,10000,100,Asia-Pacific,1,258
Outgoing,1995,French Polynesia,Buddhist,10000,1.7,Asia-Pacific,1,258
Outgoing,1995,French Polynesia,Christian,10000,80.8,Asia-Pacific,1,258
Outgoing,1995,French Polynesia,Hindu,10000,2.1,Asia-Pacific,1,258
Outgoing,1995,French Polynesia,Jew,10000,0.4,Asia-Pacific,1,258
Outgoing,1995,French Polynesia,Muslim,10000,1.5,Asia-Pacific,1,258
Outgoing,1995,French Polynesia,Other,10000,0.6,Asia-Pacific,1,258
Outgoing,1995,French Polynesia,Unaffiliated,10000,12.9,Asia-Pacific,1,258
Outgoing,1995,Djibouti,All,10000,100,Sub-Saharan Africa,1,262
Outgoing,1995,Djibouti,Buddhist,10000,0.1,Sub-Saharan Africa,1,262
Outgoing,1995,Djibouti,Christian,10000,27.8,Sub-Saharan Africa,1,262
Outgoing,1995,Djibouti,Hindu,10000,0,Sub-Saharan Africa,1,262
Outgoing,1995,Djibouti,Jew,10000,0,Sub-Saharan Africa,1,262
Outgoing,1995,Djibouti,Muslim,10000,65.5,Sub-Saharan Africa,1,262
Outgoing,1995,Djibouti,Other,10000,1.5,Sub-Saharan Africa,1,262
Outgoing,1995,Djibouti,Unaffiliated,10000,5.3,Sub-Saharan Africa,1,262
Outgoing,1995,Gabon,All,20000,100,Sub-Saharan Africa,1,266
Outgoing,1995,Gabon,Buddhist,10000,0.1,Sub-Saharan Africa,1,266
Outgoing,1995,Gabon,Christian,10000,49.7,Sub-Saharan Africa,1,266
Outgoing,1995,Gabon,Hindu,10000,2.7,Sub-Saharan Africa,1,266
Outgoing,1995,Gabon,Jew,10000,0.1,Sub-Saharan Africa,1,266
Outgoing,1995,Gabon,Muslim,10000,38.2,Sub-Saharan Africa,1,266
Outgoing,1995,Gabon,Other,10000,3,Sub-Saharan Africa,1,266
Outgoing,1995,Gabon,Unaffiliated,10000,6.2,Sub-Saharan Africa,1,266
Outgoing,1995,Georgia,All,960000,100,Europe,1,268
Outgoing,1995,Georgia,Buddhist,10000,0.1,Europe,1,268
Outgoing,1995,Georgia,Christian,220000,23.1,Europe,1,268
Outgoing,1995,Georgia,Hindu,10000,0.1,Europe,1,268
Outgoing,1995,Georgia,Jew,100000,10.7,Europe,1,268
Outgoing,1995,Georgia,Muslim,260000,26.7,Europe,1,268
Outgoing,1995,Georgia,Other,10000,0.1,Europe,1,268
Outgoing,1995,Georgia,Unaffiliated,380000,39.2,Europe,1,268
Outgoing,1995,Gambia,All,40000,100,Sub-Saharan Africa,1,270
Outgoing,1995,Gambia,Buddhist,10000,0.2,Sub-Saharan Africa,1,270
Outgoing,1995,Gambia,Christian,10000,31,Sub-Saharan Africa,1,270
Outgoing,1995,Gambia,Hindu,10000,0,Sub-Saharan Africa,1,270
Outgoing,1995,Gambia,Jew,10000,0,Sub-Saharan Africa,1,270
Outgoing,1995,Gambia,Muslim,30000,64.5,Sub-Saharan Africa,1,270
Outgoing,1995,Gambia,Other,10000,1.7,Sub-Saharan Africa,1,270
Outgoing,1995,Gambia,Unaffiliated,10000,2.6,Sub-Saharan Africa,1,270
Outgoing,1995,Palestinian territories,All,2830000,100,Middle East-North Africa,1,275
Outgoing,1995,Palestinian territories,Buddhist,10000,0,Middle East-North Africa,1,275
Outgoing,1995,Palestinian territories,Christian,110000,4,Middle East-North Africa,1,275
Outgoing,1995,Palestinian territories,Hindu,10000,0,Middle East-North Africa,1,275
Outgoing,1995,Palestinian territories,Jew,10000,0,Middle East-North Africa,1,275
Outgoing,1995,Palestinian territories,Muslim,2710000,95.8,Middle East-North Africa,1,275
Outgoing,1995,Palestinian territories,Other,10000,0,Middle East-North Africa,1,275
Outgoing,1995,Palestinian territories,Unaffiliated,10000,0.1,Middle East-North Africa,1,275
Outgoing,1995,Germany,All,3190000,100,Europe,1,276
Outgoing,1995,Germany,Buddhist,20000,0.6,Europe,1,276
Outgoing,1995,Germany,Christian,1940000,61,Europe,1,276
Outgoing,1995,Germany,Hindu,10000,0.2,Europe,1,276
Outgoing,1995,Germany,Jew,60000,1.8,Europe,1,276
Outgoing,1995,Germany,Muslim,260000,8.2,Europe,1,276
Outgoing,1995,Germany,Other,20000,0.5,Europe,1,276
Outgoing,1995,Germany,Unaffiliated,880000,27.7,Europe,1,276
Outgoing,1995,Ghana,All,460000,100,Sub-Saharan Africa,1,288
Outgoing,1995,Ghana,Buddhist,10000,0.1,Sub-Saharan Africa,1,288
Outgoing,1995,Ghana,Christian,240000,51.9,Sub-Saharan Africa,1,288
Outgoing,1995,Ghana,Hindu,10000,0.1,Sub-Saharan Africa,1,288
Outgoing,1995,Ghana,Jew,10000,0,Sub-Saharan Africa,1,288
Outgoing,1995,Ghana,Muslim,160000,34,Sub-Saharan Africa,1,288
Outgoing,1995,Ghana,Other,50000,10.7,Sub-Saharan Africa,1,288
Outgoing,1995,Ghana,Unaffiliated,20000,3.3,Sub-Saharan Africa,1,288
Outgoing,1995,Gibraltar,All,10000,100,Europe,1,292
Outgoing,1995,Gibraltar,Buddhist,10000,1.7,Europe,1,292
Outgoing,1995,Gibraltar,Christian,10000,78.9,Europe,1,292
Outgoing,1995,Gibraltar,Hindu,10000,0.3,Europe,1,292
Outgoing,1995,Gibraltar,Jew,10000,1.3,Europe,1,292
Outgoing,1995,Gibraltar,Muslim,10000,0.2,Europe,1,292
Outgoing,1995,Gibraltar,Other,10000,2.7,Europe,1,292
Outgoing,1995,Gibraltar,Unaffiliated,10000,14.9,Europe,1,292
Outgoing,1995,Kiribati,All,10000,100,Asia-Pacific,1,296
Outgoing,1995,Kiribati,Buddhist,10000,1.9,Asia-Pacific,1,296
Outgoing,1995,Kiribati,Christian,10000,80.8,Asia-Pacific,1,296
Outgoing,1995,Kiribati,Hindu,10000,2,Asia-Pacific,1,296
Outgoing,1995,Kiribati,Jew,10000,0.3,Asia-Pacific,1,296
Outgoing,1995,Kiribati,Muslim,10000,1.4,Asia-Pacific,1,296
Outgoing,1995,Kiribati,Other,10000,0.5,Asia-Pacific,1,296
Outgoing,1995,Kiribati,Unaffiliated,10000,12.9,Asia-Pacific,1,296
Outgoing,1995,Greece,All,1040000,100,Europe,1,300
